cat,east,north,altitud
764,446712.5,760150,2584.00000000
765,436768.75,760156.25,2946.00000000
766,441768.75,760131.25,2863.00000000
767,436312.5,759993.75,2963.00000000
768,438475,760156.25,2878.00000000
769,439837.5,760156.25,2874.00000000
770,442931.25,760156.25,2821.00000000
771,443306.25,760156.25,2776.00000000
772,439993.75,760125,2884.00000000
773,442312.5,760131.25,2811.00000000
774,435025,760093.75,2889.00000000
775,440756.25,760087.5,2918.00000000
776,441856.25,760093.75,2855.00000000
777,435137.5,760081.25,2890.00000000
778,440568.75,760043.75,2912.00000000
779,428006.25,760081.25,2768.00000000
780,436962.5,760068.75,2923.00000000
781,435656.25,760018.75,2890.00000000
782,440693.75,760037.5,2912.00000000
783,428056.25,759943.75,2787.00000000
784,432225,760006.25,2858.00000000
785,446043.75,760000,2623.00000000
786,437250,759962.5,2898.00000000
787,433525,759956.25,2864.00000000
788,434606.25,759968.75,2855.00000000
789,435543.75,759993.75,2885.00000000
790,439312.5,759906.25,2893.00000000
791,437575,759937.5,2890.00000000
792,433693.75,759943.75,2853.00000000
793,438750,759956.25,2868.00000000
794,446162.5,759968.75,2609.00000000
795,433893.75,759918.75,2842.00000000
796,435781.25,759943.75,2879.00000000
797,433768.75,759931.25,2848.00000000
798,435375,759806.25,2877.00000000
799,437531.25,759837.5,2880.00000000
800,444843.75,759818.75,2707.00000000
801,430275,759831.25,2687.00000000
802,433543.75,759831.25,2851.00000000
803,433543.75,759806.25,2850.00000000
804,438581.25,759743.75,2888.00000000
805,439668.75,759806.25,2875.00000000
806,433962.5,759775,2836.00000000
807,438687.5,759781.25,2874.00000000
808,440981.25,759606.25,2952.00000000
809,433231.25,759743.75,2824.00000000
810,433593.75,759731.25,2849.00000000
811,441437.5,759743.75,2929.00000000
812,436868.75,759725,2922.00000000
813,430868.75,759718.75,2693.00000000
814,438475,759706.25,2880.00000000
815,433443.75,759643.75,2853.00000000
816,433943.75,759643.75,2838.00000000
817,441425,759681.25,2924.00000000
818,441775,759656.25,2888.00000000
819,436800,759668.75,2926.00000000
820,440112.5,759637.5,2905.00000000
821,441993.75,759681.25,2879.00000000
822,442106.25,759675,2876.00000000
823,436193.75,759618.75,2942.00000000
824,436512.5,759481.25,2949.00000000
825,438075,759568.75,2905.00000000
826,427737.5,759468.75,2838.00000000
827,438987.5,759468.75,2914.00000000
828,447587.5,759600,2648.00000000
829,433293.75,759581.25,2847.00000000
830,429293.75,759562.5,2654.00000000
831,444400,759525,2772.00000000
832,446656.25,759575,2619.00000000
833,433212.5,759550,2842.00000000
834,434400,759531.25,2832.00000000
835,439156.25,759568.75,2904.00000000
836,430056.25,759543.75,2669.00000000
837,436268.75,759537.5,2935.00000000
838,439606.25,759543.75,2877.00000000
839,446650,759531.25,2620.00000000
840,445668.75,759518.75,2656.00000000
841,429125,759481.25,2636.00000000
842,442906.25,759462.5,2726.00000000
843,434368.75,759400,2840.00000000
844,433881.25,759437.5,2828.00000000
845,446956.25,759406.25,2674.00000000
846,429775,759425,2639.00000000
847,446637.5,759425,2628.00000000
848,450275,759431.25,2617.00000000
849,439381.25,759381.25,2902.00000000
850,444481.25,759418.75,2757.00000000
851,437143.75,759400,2921.00000000
852,430662.5,759375,2652.00000000
853,437037.5,759368.75,2931.00000000
854,437343.75,759287.5,2925.00000000
855,438193.75,759356.25,2920.00000000
856,433406.25,759368.75,2839.00000000
857,440243.75,759350,2939.00000000
858,445000,759356.25,2689.00000000
859,446712.5,759306.25,2646.00000000
860,449243.75,759293.75,2661.00000000
861,447068.75,759343.75,2674.00000000
862,429500,759325,2642.00000000
863,439256.25,759331.25,2907.00000000
864,444150,759343.75,2744.00000000
865,448400,759331.25,2716.00000000
866,450843.75,759225,2668.00000000
867,434806.25,759287.5,2834.00000000
868,439118.75,759268.75,2912.00000000
869,450350,759281.25,2632.00000000
870,435468.75,759306.25,2825.00000000
871,437781.25,759243.75,2919.00000000
872,427675,759237.5,2814.00000000
873,428993.75,759281.25,2640.00000000
874,444356.25,759281.25,2762.00000000
875,427243.75,759168.75,2837.00000000
876,447056.25,759256.25,2661.00000000
877,447387.5,759225,2705.00000000
878,433500,759231.25,2862.00000000
879,438975,759218.75,2913.00000000
880,440775,759156.25,2930.00000000
881,429518.75,759187.5,2650.00000000
882,445068.75,759212.5,2670.00000000
883,448193.75,759225,2758.00000000
884,445531.25,759137.5,2699.00000000
885,439050,759181.25,2904.00000000
886,432525,759118.75,2747.00000000
887,434756.25,759168.75,2831.00000000
888,449293.75,759125,2671.00000000
889,434893.75,759043.75,2842.00000000
890,436650,759093.75,2952.00000000
891,433456.25,759143.75,2846.00000000
892,434025,759012.5,2839.00000000
893,439587.5,759106.25,2891.00000000
894,445062.5,759100,2671.00000000
895,447862.5,759081.25,2766.00000000
896,438543.75,759018.75,2955.00000000
897,448087.5,759043.75,2767.00000000
898,450456.25,759000,2647.00000000
899,427062.5,759043.75,2845.00000000
900,428900,759056.25,2653.00000000
901,430637.5,759081.25,2646.00000000
902,436981.25,759093.75,2926.00000000
903,429450,759018.75,2660.00000000
904,430031.25,759081.25,2648.00000000
905,435456.25,759081.25,2836.00000000
906,437325,759056.25,2926.00000000
907,429568.75,759056.25,2651.00000000
908,430318.75,759037.5,2640.00000000
909,435200,759018.75,2842.00000000
910,432312.5,759018.75,2741.00000000
911,446137.5,759043.75,2658.00000000
912,434243.75,758937.5,2816.00000000
913,436787.5,759012.5,2936.00000000
914,429975,758943.75,2656.00000000
915,450987.5,758887.5,2640.00000000
916,430643.75,759006.25,2649.00000000
917,436968.75,758968.75,2935.00000000
918,439581.25,759006.25,2894.00000000
919,446056.25,759006.25,2662.00000000
920,449350,758981.25,2681.00000000
921,429550,758993.75,2650.00000000
922,430506.25,758981.25,2649.00000000
923,439418.75,758918.75,2905.00000000
924,426981.25,758925,2840.00000000
925,429775,758881.25,2671.00000000
926,445525,758906.25,2697.00000000
927,428450,758900,2704.00000000
928,438956.25,758906.25,2909.00000000
929,443531.25,758925,2815.00000000
930,443987.5,758843.75,2828.00000000
931,438168.75,758918.75,2932.00000000
932,439243.75,758918.75,2894.00000000
933,443318.75,758918.75,2822.00000000
934,443337.5,758843.75,2830.00000000
935,448012.5,758831.25,2734.00000000
936,445381.25,758893.75,2683.00000000
937,445725,758856.25,2689.00000000
938,443800,758868.75,2804.00000000
939,448281.25,758762.5,2756.00000000
940,431043.75,758862.5,2689.00000000
941,440562.5,758812.5,2918.00000000
942,443675,758868.75,2802.00000000
943,430787.5,758843.75,2679.00000000
944,432800,758750,2783.00000000
945,448618.75,758768.75,2753.00000000
946,426818.75,758693.75,2854.00000000
947,430975,758793.75,2698.00000000
948,434531.25,758693.75,2814.00000000
949,434581.25,758806.25,2809.00000000
950,443462.5,758806.25,2816.00000000
951,438425,758768.75,2939.00000000
952,441631.25,758762.5,2830.00000000
953,430368.75,758743.75,2633.00000000
954,437725,758743.75,2927.00000000
955,440275,758693.75,2898.00000000
956,434437.5,758737.5,2810.00000000
957,448531.25,758756.25,2744.00000000
958,428375,758706.25,2717.00000000
959,442556.25,758743.75,2849.00000000
960,446100,758712.5,2693.00000000
961,436718.75,758725,2918.00000000
962,439475,758731.25,2898.00000000
963,446793.75,758731.25,2676.00000000
964,438068.75,758593.75,2959.00000000
965,439175,758656.25,2914.00000000
966,442131.25,758718.75,2820.00000000
967,446831.25,758718.75,2679.00000000
968,439475,758693.75,2900.00000000
969,440775,758681.25,2878.00000000
970,442212.5,758656.25,2826.00000000
971,435125,758637.5,2836.00000000
972,446943.75,758643.75,2696.00000000
973,441400,758637.5,2827.00000000
974,442881.25,758668.75,2846.00000000
975,437693.75,758631.25,2923.00000000
976,443193.75,758606.25,2856.00000000
977,447700,758637.5,2777.00000000
978,428543.75,758575,2722.00000000
979,428462.5,758556.25,2723.00000000
980,429925,758450,2668.00000000
981,431093.75,758581.25,2718.00000000
982,449512.5,758568.75,2690.00000000
983,433056.25,758506.25,2782.00000000
984,450581.25,758543.75,2606.00000000
985,447643.75,758568.75,2787.00000000
986,430143.75,758518.75,2651.00000000
987,438675,758537.5,2942.00000000
988,448612.5,758518.75,2776.00000000
989,431356.25,758506.25,2731.00000000
990,436075,758487.5,2934.00000000
991,436593.75,758468.75,2941.00000000
992,440637.5,758543.75,2893.00000000
993,448750,758531.25,2768.00000000
994,426681.25,758543.75,2865.00000000
995,439306.25,758537.5,2910.00000000
996,443331.25,758493.75,2843.00000000
997,431475,758531.25,2729.00000000
998,434693.75,758518.75,2815.00000000
999,439387.5,758493.75,2916.00000000
1000,439850,758481.25,2913.00000000
1001,426712.5,758406.25,2867.00000000
1002,427200,758506.25,2810.00000000
1003,431531.25,758506.25,2732.00000000
1004,431600,758468.75,2737.00000000
1005,437087.5,758493.75,2923.00000000
1006,447562.5,758475,2805.00000000
1007,427156.25,758493.75,2808.00000000
1008,433337.5,758443.75,2768.00000000
1009,450987.5,758375,2595.00000000
1010,440306.25,758425,2892.00000000
1011,443718.75,758468.75,2784.00000000
1012,446893.75,758468.75,2672.00000000
1013,450475,758443.75,2598.00000000
1014,431087.5,758418.75,2710.00000000
1015,427356.25,758406.25,2813.00000000
1016,448106.25,758381.25,2765.00000000
1017,433493.75,758406.25,2753.00000000
1018,444000,758356.25,2780.00000000
1019,437150,758337.5,2935.00000000
1020,432100,758268.75,2798.00000000
1021,428406.25,758187.5,2729.00000000
1022,438018.75,758218.75,2959.00000000
1023,434356.25,758325,2846.00000000
1024,436218.75,758331.25,2938.00000000
1025,436331.25,758237.5,2945.00000000
1026,444531.25,758318.75,2732.00000000
1027,438968.75,758300,2917.00000000
1028,448956.25,758312.5,2767.00000000
1029,432525,758243.75,2775.00000000
1030,433937.5,758256.25,2819.00000000
1031,440106.25,758212.5,2895.00000000
1032,450118.75,758293.75,2616.00000000
1033,434537.5,758218.75,2852.00000000
1034,448756.25,758268.75,2776.00000000
1035,437400,758250,2934.00000000
1036,439206.25,758231.25,2902.00000000
1037,445587.5,758075,2782.00000000
1038,450325,758206.25,2632.00000000
1039,428893.75,758256.25,2664.00000000
1040,442200,758256.25,2828.00000000
1041,447700,758287.5,2806.00000000
1042,430181.25,758206.25,2669.00000000
1043,429062.5,758181.25,2674.00000000
1044,434756.25,758231.25,2844.00000000
1045,436512.5,758218.75,2925.00000000
1046,439462.5,758231.25,2883.00000000
1047,427000,758212.5,2820.00000000
1048,428950,758206.25,2669.00000000
1049,441056.25,758187.5,2842.00000000
1050,441212.5,758156.25,2853.00000000
1051,436862.5,758143.75,2930.00000000
1052,442031.25,758400,2837.00000000
1053,429425,758156.25,2646.00000000
1054,426668.75,758156.25,2849.00000000
1055,436768.75,758175,2923.00000000
1056,437356.25,758081.25,2946.00000000
1057,447525,758150,2785.00000000
1058,448000,758118.75,2805.00000000
1059,434706.25,758118.75,2862.00000000
1060,439718.75,758068.75,2876.00000000
1061,432293.75,758137.5,2783.00000000
1062,427487.5,758043.75,2799.00000000
1063,444050,758131.25,2771.00000000
1064,449312.5,758125,2706.00000000
1065,450587.5,758125,2585.00000000
1066,429968.75,758131.25,2673.00000000
1067,443943.75,758125,2765.00000000
1068,441481.25,758075,2830.00000000
1069,446725,758106.25,2687.00000000
1070,426793.75,758081.25,2834.00000000
1071,449656.25,758081.25,2652.00000000
1072,430125,758068.75,2677.00000000
1073,435568.75,758062.5,2845.00000000
1074,437193.75,758075,2933.00000000
1075,434906.25,758000,2864.00000000
1076,442656.25,758043.75,2799.00000000
1077,441725,758056.25,2814.00000000
1078,426875,757993.75,2842.00000000
1079,444200,758043.75,2744.00000000
1080,448500,758043.75,2765.00000000
1081,428187.5,758000,2713.00000000
1082,433593.75,757968.75,2782.00000000
1083,436750,757993.75,2943.00000000
1084,446431.25,757981.25,2711.00000000
1085,436850,757975,2947.00000000
1086,444743.75,757968.75,2787.00000000
1087,449693.75,758000,2654.00000000
1088,436537.5,757993.75,2929.00000000
1089,440393.75,757943.75,2876.00000000
1090,437762.5,757968.75,2934.00000000
1091,438281.25,757918.75,2933.00000000
1092,428387.5,757900,2738.00000000
1093,444593.75,757950,2772.00000000
1094,431356.25,757887.5,2736.00000000
1095,431206.25,757918.75,2728.00000000
1096,437568.75,757918.75,2934.00000000
1097,444412.5,757893.75,2773.00000000
1098,432075,757718.75,2790.00000000
1099,437343.75,757868.75,2944.00000000
1100,439637.5,757868.75,2872.00000000
1101,445281.25,757843.75,2791.00000000
1102,449106.25,757881.25,2710.00000000
1103,450181.25,757875,2604.00000000
1104,432081.25,757875,2780.00000000
1105,437062.5,757862.5,2941.00000000
1106,445837.5,757868.75,2729.00000000
1107,434106.25,757881.25,2801.00000000
1108,440443.75,757868.75,2877.00000000
1109,437481.25,757843.75,2939.00000000
1110,437568.75,757856.25,2936.00000000
1111,429318.75,757818.75,2640.00000000
1112,433387.5,757806.25,2770.00000000
1113,440300,757731.25,2881.00000000
1114,441950,757787.5,2796.00000000
1115,443618.75,757806.25,2724.00000000
1116,446606.25,757831.25,2728.00000000
1117,437200,757775,2944.00000000
1118,451525,757731.25,2600.00000000
1119,430650,757768.75,2763.00000000
1120,442431.25,757831.25,2811.00000000
1121,432868.75,757693.75,2792.00000000
1122,435237.5,757775,2829.00000000
1123,439731.25,757737.5,2867.00000000
1124,447437.5,757712.5,2791.00000000
1125,426937.5,757768.75,2831.00000000
1126,433475,757781.25,2769.00000000
1127,435368.75,757781.25,2824.00000000
1128,440543.75,757775,2879.00000000
1129,441818.75,757781.25,2790.00000000
1130,445881.25,757737.5,2725.00000000
1131,431518.75,757712.5,2741.00000000
1132,435193.75,757606.25,2835.00000000
1133,438425,757706.25,2925.00000000
1134,447118.75,757656.25,2765.00000000
1135,432575,757700,2789.00000000
1136,435456.25,757737.5,2828.00000000
1137,426875,757681.25,2838.00000000
1138,439237.5,757687.5,2860.00000000
1139,443175,757631.25,2788.00000000
1140,446725,757706.25,2745.00000000
1141,448212.5,757656.25,2833.00000000
1142,447662.5,757631.25,2796.00000000
1143,428250,757656.25,2720.00000000
1144,438687.5,757693.75,2896.00000000
1145,434550,757643.75,2838.00000000
1146,429031.25,757668.75,2656.00000000
1147,440600,757587.5,2897.00000000
1148,426775,757556.25,2843.00000000
1149,427300,757631.25,2832.00000000
1150,446787.5,757606.25,2749.00000000
1151,450981.25,757625,2557.00000000
1152,427393.75,757618.75,2834.00000000
1153,433762.5,757581.25,2795.00000000
1154,445368.75,757606.25,2772.00000000
1155,429050,757612.5,2661.00000000
1156,442925,757575,2798.00000000
1157,434287.5,757562.5,2821.00000000
1158,441093.75,757493.75,2864.00000000
1159,426843.75,757606.25,2839.00000000
1160,449437.5,757431.25,2712.00000000
1161,439293.75,757562.5,2844.00000000
1162,438206.25,757556.25,2899.00000000
1163,446606.25,757525,2738.00000000
1164,428906.25,757543.75,2658.00000000
1165,433068.75,757475,2785.00000000
1166,435650,757506.25,2830.00000000
1167,433775,757387.5,2791.00000000
1168,446475,757500,2730.00000000
1169,448000,757468.75,2826.00000000
1170,427218.75,757475,2845.00000000
1171,433975,757462.5,2796.00000000
1172,440587.5,757468.75,2881.00000000
1173,429631.25,757475,2648.00000000
1174,442406.25,757481.25,2796.00000000
1175,442631.25,757418.75,2788.00000000
1176,433387.5,757406.25,2800.00000000
1177,441550,757443.75,2833.00000000
1178,443825,757443.75,2789.00000000
1179,432543.75,757381.25,2768.00000000
1180,433143.75,757456.25,2776.00000000
1181,430900,757418.75,2779.00000000
1182,429631.25,757425,2649.00000000
1183,431962.5,757418.75,2763.00000000
1184,448987.5,757418.75,2725.00000000
1185,427187.5,757381.25,2847.00000000
1186,431143.75,757381.25,2766.00000000
1187,431731.25,757350,2769.00000000
1188,440643.75,757293.75,2894.00000000
1189,442018.75,757337.5,2822.00000000
1190,442300,757393.75,2800.00000000
1191,448781.25,757331.25,2753.00000000
1192,428243.75,757368.75,2742.00000000
1193,438281.25,757375,2880.00000000
1194,441256.25,757381.25,2846.00000000
1195,426631.25,757218.75,2858.00000000
1196,433518.75,757318.75,2801.00000000
1197,442150,757256.25,2811.00000000
1198,438731.25,757331.25,2883.00000000
1199,440806.25,757331.25,2873.00000000
1200,448868.75,757293.75,2750.00000000
1201,450843.75,757325,2598.00000000
1202,451393.75,757331.25,2557.00000000
1203,429668.75,757312.5,2661.00000000
1204,433687.5,757262.5,2796.00000000
1205,434925,757293.75,2805.00000000
1206,432393.75,757268.75,2770.00000000
1207,435168.75,757112.5,2827.00000000
1208,438956.25,757281.25,2886.00000000
1209,447737.5,757256.25,2801.00000000
1210,451731.25,757275,2581.00000000
1211,428125,757156.25,2756.00000000
1212,431181.25,757243.75,2764.00000000
1213,439743.75,757218.75,2834.00000000
1214,446337.5,757250,2690.00000000
1215,429812.5,757093.75,2667.00000000
1216,435250,757225,2822.00000000
1217,428575,757225,2707.00000000
1218,434756.25,757131.25,2812.00000000
1219,440875,757243.75,2868.00000000
1220,439093.75,757231.25,2868.00000000
1221,447518.75,757231.25,2785.00000000
1222,447581.25,757206.25,2791.00000000
1223,450262.5,757206.25,2636.00000000
1224,427112.5,757150,2867.00000000
1225,437600,757143.75,2854.00000000
1226,447156.25,757168.75,2760.00000000
1227,447387.5,757150,2778.00000000
1228,449468.75,757175,2692.00000000
1229,450487.5,757056.25,2643.00000000
